sep=;
Time;Dewpoint;Air;Cletus Globe
2019-01-14T20:36:00.000Z;23.7913305;26.7207604;25.97123736
2019-01-14T20:36:30.000Z;23.76693733;26.7207604;25.97123736
2019-01-14T20:37:00.000Z;23.754532;26.6721594;25.98107913
2019-01-14T20:37:30.000Z;23.76474867;26.6721594;25.98107913
2019-01-14T20:38:00.000Z;23.7869895;26.6839094;26.0040436
2019-01-14T20:38:30.000Z;23.757739;26.6839094;26.0040436
2019-01-14T20:39:00.000Z;23.756927;26.6305026;26.0193532
2019-01-14T20:39:30.000Z;23.73698633;26.6305026;26.0193532
2019-01-14T20:40:00.000Z;23.7690985;26.6892502;26.03555293
2019-01-14T20:40:30.000Z;23.76842467;26.6892502;26.03555293
2019-01-14T20:41:00.000Z;23.8210565;26.721294;26.03662107
2019-01-14T20:41:30.000Z;23.753622;26.721294;26.03662107
2019-01-14T20:42:00.000Z;23.7568425;26.666285;26.0286102
2019-01-14T20:42:30.000Z;23.76035;26.666285;26.0286102
2019-01-14T20:43:00.000Z;23.760958;26.666819;26.0286102
2019-01-14T20:43:30.000Z;23.78119133;26.666819;26.0286102
2019-01-14T20:44:00.000Z;23.7739285;26.6897844;26.02665193
2019-01-14T20:44:30.000Z;23.77955667;26.6897844;26.02665193
2019-01-14T20:45:00.000Z;23.740352;26.6021976;26.03359473
2019-01-14T20:45:30.000Z;23.735728;26.6021976;26.03359473
2019-01-14T20:46:00.000Z;23.728775;26.5685512;26.04428871
2019-01-14T20:46:30.000Z;23.740244;26.5685512;26.04428871
2019-01-14T20:47:00.000Z;23.7385415;26.5685512;26.0442758
2019-01-14T20:47:30.000Z;23.752436;26.5685512;26.0442758
2019-01-14T20:48:00.000Z;23.75306;26.616617;26.03039033
2019-01-14T20:48:30.000Z;23.78496067;26.616617;26.03039033
2019-01-14T20:49:00.000Z;23.762556;26.652933;26.01312247
2019-01-14T20:49:30.000Z;23.747932;26.652933;26.01312247
2019-01-14T20:50:00.000Z;23.7605395;26.5941858;25.99371833
2019-01-14T20:50:30.000Z;23.705713;26.5941858;25.99371833
2019-01-14T20:51:00.000Z;23.73002;26.563211;26.00297533
2019-01-14T20:51:30.000Z;23.72739933;26.563211;26.00297533
2019-01-14T20:52:00.000Z;23.728584;26.5717558;26.02504993
2019-01-14T20:52:30.000Z;23.73479267;26.5717558;26.02504993
2019-01-14T20:53:00.000Z;23.7095105;26.5770962;26.0238036
2019-01-14T20:53:30.000Z;23.73979933;26.5770962;26.0238036
2019-01-14T20:54:00.000Z;23.745651;26.6027316;26.0305684
2019-01-14T20:54:30.000Z;23.73630167;26.6027316;26.0305684
2019-01-14T20:55:00.000Z;23.745265;26.5968572;26.035019
2019-01-14T20:55:30.000Z;23.73188533;26.5968572;26.035019
2019-01-14T20:56:00.000Z;23.7338985;26.6160832;26.0241598
2019-01-14T20:56:30.000Z;23.74687533;26.6160832;26.0241598
2019-01-14T20:57:00.000Z;23.7197295;26.5514606;26.01682286
2019-01-14T20:57:30.000Z;23.71058733;26.5514606;26.01682286
2019-01-14T20:58:00.000Z;23.713411;26.5461196;26.0287882
2019-01-14T20:58:30.000Z;23.72078967;26.5461196;26.0287882
2019-01-14T20:59:00.000Z;23.7308705;26.5909822;26.02024347
2019-01-14T20:59:30.000Z;23.75112433;26.5909822;26.02024347
2019-01-14T21:00:00.000Z;23.730437;26.565881;25.99834693
2019-01-14T21:00:30.000Z;23.704561;26.565881;25.99834693
2019-01-14T21:01:00.000Z;23.7416605;26.596857;25.99656667
2019-01-14T21:01:30.000Z;23.72848;26.596857;25.99656667
2019-01-14T21:02:00.000Z;23.740068;26.5856414;25.9823252
2019-01-14T21:02:30.000Z;23.73655933;26.5856414;25.9823252
2019-01-14T21:03:00.000Z;23.7243035;26.597391;25.96505747
2019-01-14T21:03:30.000Z;23.73521067;26.597391;25.96505747
2019-01-14T21:04:00.000Z;23.725874;26.5770964;25.960607
2019-01-14T21:04:30.000Z;23.71577867;26.5770964;25.960607
2019-01-14T21:05:00.000Z;23.7078885;26.5877784;25.9668376
2019-01-14T21:05:30.000Z;23.70298933;26.5877784;25.9668376
2019-01-14T21:06:00.000Z;23.6933725;26.5909826;25.97858687
2019-01-14T21:06:30.000Z;23.69712833;26.5909826;25.97858687
2019-01-14T21:07:00.000Z;23.7043405;26.554132;25.97333521
2019-01-14T21:07:30.000Z;23.71428867;26.554132;25.97333521
2019-01-14T21:08:00.000Z;23.7071745;26.557336;25.9579366
2019-01-14T21:08:30.000Z;23.71973467;26.557336;25.9579366
2019-01-14T21:09:00.000Z;23.677722;26.5877784;25.95793673
2019-01-14T21:09:30.000Z;23.6952;26.5877784;25.95793673
2019-01-14T21:10:00.000Z;23.6848955;26.55212825;25.96167493
2019-01-14T21:10:30.000Z;23.6809045;26.55212825;25.96167493
2019-01-14T21:11:00.000Z;23.66959333;26.5065996;25.9654134
2019-01-14T21:11:30.000Z;23.6854775;26.5065996;25.9654134
2019-01-14T21:12:00.000Z;23.718668;26.565881;25.9579366
2019-01-14T21:12:30.000Z;23.6963115;26.565881;25.9579366
2019-01-14T21:13:00.000Z;23.70956167;26.6219578;25.95953867
2019-01-14T21:13:30.000Z;23.7257815;26.6219578;25.95953867
2019-01-14T21:14:00.000Z;23.71215;26.6160832;25.94600887
2019-01-14T21:14:30.000Z;23.6939745;26.6160832;25.94600887
2019-01-14T21:15:00.000Z;23.69418233;26.565881;25.947077
2019-01-14T21:15:30.000Z;23.6873885;26.565881;25.947077
2019-01-14T21:16:00.000Z;23.68822067;26.5685516;25.94974753
2019-01-14T21:16:30.000Z;23.680597;26.5685516;25.94974753
2019-01-14T21:17:00.000Z;23.67043467;26.538109;25.94586879
2019-01-14T21:17:30.000Z;23.6619455;26.538109;25.94586879
2019-01-14T21:18:00.000Z;23.68886633;26.5487904;25.96398933
2019-01-14T21:18:30.000Z;23.6936705;26.5487904;25.96398933
2019-01-14T21:19:00.000Z;23.69912167;26.5835054;25.9460088
2019-01-14T21:19:30.000Z;23.699035;26.5835054;25.9460088
2019-01-14T21:20:00.000Z;23.67741267;26.5829714;25.9314102
2019-01-14T21:20:30.000Z;23.6795535;26.5829714;25.9314102
2019-01-14T21:21:00.000Z;23.713516;26.5877776;25.91699033
2019-01-14T21:21:30.000Z;23.686682;26.5877776;25.91699033
2019-01-14T21:22:00.000Z;23.62783033;26.5071334;25.9016808
2019-01-14T21:22:30.000Z;23.6499275;26.5071334;25.9016808
2019-01-14T21:23:00.000Z;23.659901;26.5915158;25.8883292
2019-01-14T21:23:30.000Z;23.7047985;26.5915158;25.8883292
2019-01-14T21:24:00.000Z;23.655505;26.604868;25.88975327
2019-01-14T21:24:30.000Z;23.6718595;26.604868;25.88975327
2019-01-14T21:25:00.000Z;23.68803367;26.5856412;25.87818213
2019-01-14T21:25:30.000Z;23.721345;26.5856412;25.87818213
2019-01-14T21:26:00.000Z;23.70448167;26.604868;25.85753187
2019-01-14T21:26:30.000Z;23.6593535;26.604868;25.85753187
2019-01-14T21:27:00.000Z;23.671486;26.6160828;25.8758678
2019-01-14T21:27:30.000Z;23.710308;26.6160828;25.8758678
2019-01-14T21:28:00.000Z;23.68321133;26.6497288;25.89303393
2019-01-14T21:28:30.000Z;23.6950155;26.6497288;25.89303393
2019-01-14T21:29:00.000Z;23.66421367;26.6353094;25.89812033
2019-01-14T21:29:30.000Z;23.701696;26.6353094;25.89812033
2019-01-14T21:30:00.000Z;23.70374567;26.672694;25.89990033
2019-01-14T21:30:30.000Z;23.7315385;26.672694;25.89990033
2019-01-14T21:31:00.000Z;23.72372033;26.7319754;25.87836013
2019-01-14T21:31:30.000Z;23.713599;26.7319754;25.87836013
2019-01-14T21:32:00.000Z;23.695172;26.6764322;25.85860007
2019-01-14T21:32:30.000Z;23.695818;26.6764322;25.85860007
2019-01-14T21:33:00.000Z;23.69177233;26.6219576;25.84738487
2019-01-14T21:33:30.000Z;23.660174;26.6219576;25.84738487
2019-01-14T21:34:00.000Z;23.65138267;26.5712214;25.8586
2019-01-14T21:34:30.000Z;23.6354415;26.5712214;25.8586
2019-01-14T21:35:00.000Z;23.65725033;26.5883116;25.87551187
2019-01-14T21:35:30.000Z;23.676439;26.5883116;25.87551187
2019-01-14T21:36:00.000Z;23.664062;26.630503;25.8625164
2019-01-14T21:36:30.000Z;23.7105585;26.630503;25.8625164
2019-01-14T21:37:00.000Z;23.707468;26.6582744;25.8527254
2019-01-14T21:37:30.000Z;23.663157;26.6582744;25.8527254
2019-01-14T21:38:00.000Z;23.66203167;26.5685516;25.83791143
2019-01-14T21:38:30.000Z;23.6711115;26.5685516;25.83791143
2019-01-14T21:39:00.000Z;23.674533;26.5349048;25.82388607
2019-01-14T21:39:30.000Z;23.6626965;26.5349048;25.82388607
2019-01-14T21:40:00.000Z;23.67107033;26.54612;25.80643907
2019-01-14T21:40:30.000Z;23.645867;26.54612;25.80643907
2019-01-14T21:41:00.000Z;23.61592;26.4451818;25.8295826
2019-01-14T21:41:30.000Z;23.614291;26.4451818;25.8295826
2019-01-14T21:42:00.000Z;23.613732;26.4366372;25.86856907
2019-01-14T21:42:30.000Z;23.6211275;26.4366372;25.86856907
2019-01-14T21:43:00.000Z;23.61242867;26.4035242;25.8797842
2019-01-14T21:43:30.000Z;23.636598;26.4035242;25.8797842
2019-01-14T21:44:00.000Z;23.653387;26.453727;25.85486167
2019-01-14T21:44:30.000Z;23.6708535;26.453727;25.85486167
2019-01-14T21:45:00.000Z;23.67862567;26.5151442;25.82139347
2019-01-14T21:45:30.000Z;23.6682795;26.5151442;25.82139347
2019-01-14T21:46:00.000Z;23.67456733;26.5236892;25.77991353
2019-01-14T21:46:30.000Z;23.666753;26.5236892;25.77991353
2019-01-14T21:47:00.000Z;23.644534;26.4980546;25.77172467
2019-01-14T21:47:30.000Z;23.6627285;26.4980546;25.77172467
2019-01-14T21:48:00.000Z;23.68538267;26.5375748;25.77134321
2019-01-14T21:48:30.000Z;23.6912685;26.5375748;25.77134321
2019-01-14T21:49:00.000Z;23.64397733;26.4761578;25.77457293
2019-01-14T21:49:30.000Z;23.633056;26.4761578;25.77457293
2019-01-14T21:50:00.000Z;23.67075367;26.476692;25.78204967
2019-01-14T21:50:30.000Z;23.663022;26.476692;25.78204967
2019-01-14T21:51:00.000Z;23.67501333;26.467613;25.77831133
2019-01-14T21:51:30.000Z;23.646079;26.467613;25.77831133
2019-01-14T21:52:00.000Z;23.63542733;26.4115356;25.77706527
2019-01-14T21:52:30.000Z;23.6450455;26.4115356;25.77706527
2019-01-14T21:53:00.000Z;23.63006367;26.3778896;25.76816427
2019-01-14T21:53:30.000Z;23.6744065;26.3778896;25.76816427
2019-01-14T21:54:00.000Z;23.66211767;26.38056;25.75249853
2019-01-14T21:54:30.000Z;23.6768165;26.38056;25.75249853
2019-01-14T21:55:00.000Z;23.67348833;26.4035242;25.72383753
2019-01-14T21:55:30.000Z;23.665648;26.4035242;25.72383753
2019-01-14T21:56:00.000Z;23.66308833;26.3752194;25.72116713
2019-01-14T21:56:30.000Z;23.674893;26.3752194;25.72116713
2019-01-14T21:57:00.000Z;23.6695385;26.3896388;25.71564853
2019-01-14T21:57:30.000Z;23.69847767;26.3896388;25.71564853
2019-01-14T21:58:00.000Z;23.657522;26.344244;25.70728153
2019-01-14T21:58:30.000Z;23.670514;26.344244;25.70728153
2019-01-14T21:59:00.000Z;23.6523525;26.3218128;25.68665607
2019-01-14T21:59:30.000Z;23.65821767;26.3218128;25.68665607
2019-01-14T22:00:00.000Z;23.6684035;26.3298242;25.6809336
2019-01-14T22:00:30.000Z;23.642777;26.3298242;25.6809336
2019-01-14T22:01:00.000Z;23.66483;26.304723;25.69998247
2019-01-14T22:01:30.000Z;23.61602933;26.304723;25.69998247
2019-01-14T22:02:00.000Z;23.6313645;26.3025858;25.70923993
2019-01-14T22:02:30.000Z;23.62614033;26.3025858;25.70923993
2019-01-14T22:03:00.000Z;23.613878;26.2935072;25.74413153
2019-01-14T22:03:30.000Z;23.62573833;26.2935072;25.74413153
2019-01-14T22:04:00.000Z;23.639857;26.3415736;25.7619334
2019-01-14T22:04:30.000Z;23.64214067;26.3415736;25.7619334
2019-01-14T22:05:00.000Z;23.648298;26.3495848;25.7535666
2019-01-14T22:05:30.000Z;23.645232;26.3495848;25.7535666
2019-01-14T22:06:00.000Z;23.645542;26.3442436;25.74947227
2019-01-14T22:06:30.000Z;23.60906067;26.3442436;25.74947227
2019-01-14T22:07:00.000Z;23.5946775;26.2710768;25.74608973
2019-01-14T22:07:30.000Z;23.58364367;26.2710768;25.74608973
2019-01-14T22:08:00.000Z;23.6112455;26.2513162;25.7323824
2019-01-14T22:08:30.000Z;23.63884267;26.2513162;25.7323824
2019-01-14T22:09:00.000Z;23.618301;26.2454418;25.71927257
2019-01-14T22:09:30.000Z;23.57592233;26.2454418;25.71927257
2019-01-14T22:10:00.000Z;23.616494;26.280155;25.72650787
2019-01-14T22:10:30.000Z;23.60177433;26.280155;25.72650787
2019-01-14T22:11:00.000Z;23.5863615;26.2433052;25.7265078
2019-01-14T22:11:30.000Z;23.59223033;26.2433052;25.7265078
2019-01-14T22:12:00.000Z;23.569407;26.2176708;25.7165388
2019-01-14T22:12:30.000Z;23.588638;26.2176708;25.7165388
2019-01-14T22:13:00.000Z;23.5873055;26.2096598;25.70834973
2019-01-14T22:13:30.000Z;23.590968;26.2096598;25.70834973
2019-01-14T22:14:00.000Z;23.582326;26.2288858;25.69357373
2019-01-14T22:14:30.000Z;23.58076167;26.2288858;25.69357373
2019-01-14T22:15:00.000Z;23.5998365;26.2465094;25.69250547
2019-01-14T22:15:30.000Z;23.58641367;26.2465094;25.69250547
2019-01-14T22:16:00.000Z;23.5624705;26.2459758;25.68217987
2019-01-14T22:16:30.000Z;23.58126533;26.2459758;25.68217987
2019-01-14T22:17:00.000Z;23.5927675;26.276417;25.68396013
2019-01-14T22:17:30.000Z;23.588414;26.276417;25.68396013
2019-01-14T22:18:00.000Z;23.5949875;26.280155;25.66971807
2019-01-14T22:18:30.000Z;23.60532167;26.280155;25.66971807
2019-01-14T22:19:00.000Z;23.601486;26.299382;25.65918921
2019-01-14T22:19:30.000Z;23.58312933;26.299382;25.65918921
2019-01-14T22:20:00.000Z;23.5808755;26.2657358;25.66241913
2019-01-14T22:20:30.000Z;23.56957367;26.2657358;25.66241913
2019-01-14T22:21:00.000Z;23.5861395;26.316472;25.66313093
2019-01-14T22:21:30.000Z;23.59834633;26.316472;25.66313093
2019-01-14T22:22:00.000Z;23.612595;26.3362326;25.664021
2019-01-14T22:22:30.000Z;23.60582533;26.3362326;25.664021
2019-01-14T22:23:00.000Z;23.625796;26.4035242;25.65868053
2019-01-14T22:23:30.000Z;23.625511;26.4035242;25.65868053
2019-01-14T22:24:00.000Z;23.5924345;26.3415734;25.65066953
2019-01-14T22:24:30.000Z;23.55727333;26.3415734;25.65066953
2019-01-14T22:25:00.000Z;23.557239;26.3084608;25.66402113
2019-01-14T22:25:30.000Z;23.56816767;26.3084608;25.66402113
2019-01-14T22:26:00.000Z;23.557985;26.3164726;25.68378207
2019-01-14T22:26:30.000Z;23.56981433;26.3164726;25.68378207
2019-01-14T22:27:00.000Z;23.5933375;26.3362326;25.6916154
2019-01-14T22:27:30.000Z;23.57094833;26.3362326;25.6916154
2019-01-14T22:28:00.000Z;23.5669485;26.2908364;25.6964222
2019-01-14T22:28:30.000Z;23.54285367;26.2908364;25.6964222
2019-01-14T22:29:00.000Z;23.5486105;26.2294198;25.70300907
2019-01-14T22:29:30.000Z;23.54719533;26.2294198;25.70300907
2019-01-14T22:30:00.000Z;23.553352;26.215534;25.70172479
2019-01-14T22:30:30.000Z;23.546704;26.215534;25.70172479
2019-01-14T22:31:00.000Z;23.569577;26.224079;25.69179347
2019-01-14T22:31:30.000Z;23.54507367;26.224079;25.69179347
2019-01-14T22:32:00.000Z;23.5689375;26.2235452;25.6714982
2019-01-14T22:32:30.000Z;23.56552833;26.2235452;25.6714982
2019-01-14T22:33:00.000Z;23.58162;26.2993818;25.6666914
2019-01-14T22:33:30.000Z;23.596953;26.2993818;25.6666914
2019-01-14T22:34:00.000Z;23.597662;26.3191428;25.65601027
2019-01-14T22:34:30.000Z;23.564625;26.3191428;25.65601027
2019-01-14T22:35:00.000Z;23.560143;26.2993826;25.643905
2019-01-14T22:35:30.000Z;23.55667333;26.2993826;25.643905
2019-01-14T22:36:00.000Z;23.602442;26.3805602;25.635538
2019-01-14T22:36:30.000Z;23.59053133;26.3805602;25.635538
2019-01-14T22:37:00.000Z;23.5869705;26.369345;25.63357987
2019-01-14T22:37:30.000Z;23.57716533;26.369345;25.63357987
2019-01-14T22:38:00.000Z;23.575395;26.3047226;25.65155973
2019-01-14T22:38:30.000Z;23.53184433;26.3047226;25.65155973
2019-01-14T22:39:00.000Z;23.526182;26.2678722;25.65601013
2019-01-14T22:39:30.000Z;23.56827833;26.2678722;25.65601013
2019-01-14T22:40:00.000Z;23.5657105;26.27161;25.6553745
2019-01-14T22:40:30.000Z;23.567671;26.27161;25.6553745
2019-01-14T22:41:00.000Z;23.5595605;26.2742804;25.64977953
2019-01-14T22:41:30.000Z;23.54775733;26.2742804;25.64977953
2019-01-14T22:42:00.000Z;23.5659525;26.2881664;25.6586806
2019-01-14T22:42:30.000Z;23.55743;26.2881664;25.6586806
2019-01-14T22:43:00.000Z;23.539571;26.24704375;25.6595706
2019-01-14T22:43:30.000Z;23.5429545;26.24704375;25.6595706
2019-01-14T22:44:00.000Z;23.55902467;26.2822914;25.65690033
2019-01-14T22:44:30.000Z;23.55871;26.2822914;25.65690033
2019-01-14T22:45:00.000Z;23.56620833;26.2577246;25.65066973
2019-01-14T22:45:30.000Z;23.544448;26.2577246;25.65066973
2019-01-14T22:46:00.000Z;23.52275033;26.240101;25.6383864
2019-01-14T22:46:30.000Z;23.5493465;26.240101;25.6383864
2019-01-14T22:47:00.000Z;23.53026033;26.228886;25.625925
2019-01-14T22:47:30.000Z;23.5162575;26.228886;25.625925
2019-01-14T22:48:00.000Z;23.51105167;26.21233;25.64408293
2019-01-14T22:48:30.000Z;23.532758;26.21233;25.64408293
2019-01-14T22:49:00.000Z;23.52769667;26.2155344;25.63446993
2019-01-14T22:49:30.000Z;23.5406015;26.2155344;25.63446993
2019-01-14T22:50:00.000Z;23.52391833;26.2438392;25.6195165
2019-01-14T22:50:30.000Z;23.559567;26.2438392;25.6195165
2019-01-14T22:51:00.000Z;23.53225667;26.2459756;25.60634287
2019-01-14T22:51:30.000Z;23.512091;26.2459756;25.60634287
2019-01-14T22:52:00.000Z;23.52501267;26.2128634;25.60260467
2019-01-14T22:52:30.000Z;23.547273;26.2128634;25.60260467
2019-01-14T22:53:00.000Z;23.52262833;26.2347604;25.59815407
2019-01-14T22:53:30.000Z;23.5270795;26.2347604;25.59815407
2019-01-14T22:54:00.000Z;23.519677;26.23209;25.588007
2019-01-14T22:54:30.000Z;23.53552;26.23209;25.588007
2019-01-14T22:55:00.000Z;23.516577;26.2657356;25.59014307
2019-01-14T22:55:30.000Z;23.508347;26.2657356;25.59014307
2019-01-14T22:56:00.000Z;23.503407;26.2635992;25.57963987
2019-01-14T22:56:30.000Z;23.527023;26.2635992;25.57963987
2019-01-14T22:57:00.000Z;23.48422367;26.2267494;25.59637393
2019-01-14T22:57:30.000Z;23.505354;26.2267494;25.59637393
2019-01-14T22:58:00.000Z;23.53093833;26.3084608;25.598154
2019-01-14T22:58:30.000Z;23.532311;26.3084608;25.598154
2019-01-14T22:59:00.000Z;23.51201033;26.3501188;25.5767914
2019-01-14T22:59:30.000Z;23.530614;26.3501188;25.5767914
2019-01-14T23:00:00.000Z;23.534668;26.4088656;25.57091667
2019-01-14T23:00:30.000Z;23.5539895;26.4088656;25.57091667
2019-01-14T23:01:00.000Z;23.56025033;26.4446486;25.58442114
2019-01-14T23:01:30.000Z;23.5253225;26.4446486;25.58442114
2019-01-14T23:02:00.000Z;23.53570833;26.4088652;25.58124233
2019-01-14T23:02:30.000Z;23.5121765;26.4088652;25.58124233
2019-01-14T23:03:00.000Z;23.50450933;26.3586634;25.59441567
2019-01-14T23:03:30.000Z;23.5097045;26.3586634;25.59441567
2019-01-14T23:04:00.000Z;23.50325633;26.3330288;25.60349467
2019-01-14T23:04:30.000Z;23.504607;26.3330288;25.60349467
2019-01-14T23:05:00.000Z;23.486216;26.325018;25.615066
2019-01-14T23:05:30.000Z;23.518203;26.325018;25.615066
2019-01-14T23:06:00.000Z;23.49926167;26.3330288;25.61168347
2019-01-14T23:06:30.000Z;23.510756;26.3330288;25.61168347
2019-01-14T23:07:00.000Z;23.511411;26.3276878;25.59993427
2019-01-14T23:07:30.000Z;23.511955;26.3276878;25.59993427
2019-01-14T23:08:00.000Z;23.51718533;26.3410394;25.6034946
2019-01-14T23:08:30.000Z;23.4826445;26.3410394;25.6034946
2019-01-14T23:09:00.000Z;23.479248;26.2716102;25.6134638
2019-01-14T23:09:30.000Z;23.4914025;26.2716102;25.6134638
2019-01-14T23:10:00.000Z;23.519248;26.310598;25.61649013
2019-01-14T23:10:30.000Z;23.4999575;26.310598;25.61649013
2019-01-14T23:11:00.000Z;23.48056267;26.2769514;25.61551107
2019-01-14T23:11:30.000Z;23.519088;26.2769514;25.61551107
2019-01-14T23:12:00.000Z;23.51095533;26.3084608;25.60705507
2019-01-14T23:12:30.000Z;23.5058145;26.3084608;25.60705507
2019-01-14T23:13:00.000Z;23.50491867;26.313268;25.59886613
2019-01-14T23:13:30.000Z;23.4887835;26.313268;25.59886613
2019-01-14T23:14:00.000Z;23.498862;26.3415738;25.5867608
2019-01-14T23:14:30.000Z;23.51862;26.3415738;25.5867608
2019-01-14T23:15:00.000Z;23.52323033;26.3816278;25.58053007
2019-01-14T23:15:30.000Z;23.4935465;26.3816278;25.58053007
2019-01-14T23:16:00.000Z;23.514726;26.3362326;25.58676093
2019-01-14T23:16:30.000Z;23.5071965;26.3362326;25.58676093
2019-01-14T23:17:00.000Z;23.46183067;26.3138024;25.59815413
2019-01-14T23:17:30.000Z;23.459886;26.3138024;25.59815413
2019-01-14T23:18:00.000Z;23.49134567;26.3191428;25.6189824
2019-01-14T23:18:30.000Z;23.5152985;26.3191428;25.6189824
2019-01-14T23:19:00.000Z;23.53466567;26.3778896;25.6106154
2019-01-14T23:19:30.000Z;23.5425475;26.3778896;25.6106154
2019-01-14T23:20:00.000Z;23.51603067;26.3634702;25.59797613
2019-01-14T23:20:30.000Z;23.4959245;26.3634702;25.59797613
2019-01-14T23:21:00.000Z;23.503221;26.3554592;25.58957093
2019-01-14T23:21:30.000Z;23.549969;26.3554592;25.58957093
2019-01-14T23:22:00.000Z;23.50530867;26.3218134;25.5904992
2019-01-14T23:22:30.000Z;23.4914325;26.3218134;25.5904992
2019-01-14T23:23:00.000Z;23.518854;26.3186088;25.588897
2019-01-14T23:23:30.000Z;23.4854415;26.3186088;25.588897
2019-01-14T23:24:00.000Z;23.491647;26.276951;25.58462447
2019-01-14T23:24:30.000Z;23.5099305;26.276951;25.58462447
2019-01-14T23:25:00.000Z;23.46452967;26.23209;25.58800693
2019-01-14T23:25:30.000Z;23.480308;26.23209;25.58800693
2019-01-14T23:26:00.000Z;23.50193767;26.2320902;25.6109714
2019-01-14T23:26:30.000Z;23.5094165;26.2320902;25.6109714
2019-01-14T23:27:00.000Z;23.51679833;26.2176706;25.6399886
2019-01-14T23:27:30.000Z;23.504653;26.2176706;25.6399886
2019-01-14T23:28:00.000Z;23.50906733;26.2150002;25.65120387
2019-01-14T23:28:30.000Z;23.5089715;26.2150002;25.65120387
2019-01-14T23:29:00.000Z;23.50341967;26.2320902;25.66402113
2019-01-14T23:29:30.000Z;23.547846;26.2320902;25.66402113
2019-01-14T23:30:00.000Z;23.5586795;26.3020524;25.6732784
2019-01-14T23:30:30.000Z;23.50809033;26.3020524;25.6732784
2019-01-14T23:31:00.000Z;23.499073;26.26894;25.6714982
2019-01-14T23:31:30.000Z;23.53982567;26.26894;25.6714982
2019-01-14T23:32:00.000Z;23.541919;26.344244;25.67597429
2019-01-14T23:32:30.000Z;23.565628;26.344244;25.67597429
2019-01-14T23:33:00.000Z;23.5445305;26.3191426;25.67826327
2019-01-14T23:33:30.000Z;23.521714;26.3191426;25.67826327
2019-01-14T23:34:00.000Z;23.544196;26.3666744;25.70211907
2019-01-14T23:34:30.000Z;23.58884267;26.3666744;25.70211907
2019-01-14T23:35:00.000Z;23.5811245;26.3971162;25.7156486
2019-01-14T23:35:30.000Z;23.55121533;26.3971162;25.7156486
2019-01-14T23:36:00.000Z;23.5622345;26.3271542;25.756771
2019-01-14T23:36:30.000Z;23.57079267;26.3271542;25.756771
2019-01-14T23:37:00.000Z;23.580474;26.344244;25.81142373
2019-01-14T23:37:30.000Z;23.573597;26.344244;25.81142373
2019-01-14T23:38:00.000Z;23.582181;26.327154;25.84204427
2019-01-14T23:38:30.000Z;23.55898867;26.327154;25.84204427
2019-01-14T23:39:00.000Z;23.560498;26.3111322;25.85681987
2019-01-14T23:39:30.000Z;23.55126367;26.3111322;25.85681987
2019-01-14T23:40:00.000Z;23.556864;26.2822916;25.86536473
2019-01-14T23:40:30.000Z;23.55459233;26.2822916;25.86536473
2019-01-14T23:41:00.000Z;23.584813;26.3138024;25.8999004
2019-01-14T23:41:30.000Z;23.573509;26.3138024;25.8999004
2019-01-14T23:42:00.000Z;23.5873695;26.3474482;25.91763879
2019-01-14T23:42:30.000Z;23.59960867;26.3474482;25.91763879
2019-01-14T23:43:00.000Z;23.61313;26.3554594;25.92304333
2019-01-14T23:43:30.000Z;23.61053267;26.3554594;25.92304333
2019-01-14T23:44:00.000Z;23.6098745;26.3976498;25.91645633
2019-01-14T23:44:30.000Z;23.622843;26.3976498;25.91645633
2019-01-14T23:45:00.000Z;23.5587865;26.350652;25.9118278
2019-01-14T23:45:30.000Z;23.56557467;26.350652;25.9118278
2019-01-14T23:46:00.000Z;23.610085;26.3923094;25.913964
2019-01-14T23:46:30.000Z;23.62473533;26.3923094;25.913964
2019-01-14T23:47:00.000Z;23.591718;26.4035244;25.91485413
2019-01-14T23:47:30.000Z;23.61263767;26.4035244;25.91485413
2019-01-14T23:48:00.000Z;23.6048505;26.4029904;25.93977787
2019-01-14T23:48:30.000Z;23.60879633;26.4029904;25.93977787
2019-01-14T23:49:00.000Z;23.6025225;26.425422;25.98303733
2019-01-14T23:49:30.000Z;23.645855;26.425422;25.98303733
2019-01-14T23:50:00.000Z;23.64027;26.5065996;26.0022634
2019-01-14T23:50:30.000Z;23.65551667;26.5065996;26.0022634
2019-01-14T23:51:00.000Z;23.631172;26.5204854;26.00831607
2019-01-14T23:51:30.000Z;23.63792767;26.5204854;26.00831607
2019-01-14T23:52:00.000Z;23.608852;26.476158;26.00995636
2019-01-14T23:52:30.000Z;23.63521967;26.476158;26.00995636
2019-01-14T23:53:00.000Z;23.6478925;26.5071336;26.017573
2019-01-14T23:53:30.000Z;23.61565567;26.5071336;26.017573
2019-01-14T23:54:00.000Z;23.6208265;26.4398412;26.0211334
2019-01-14T23:54:30.000Z;23.56898233;26.4398412;26.0211334
2019-01-14T23:55:00.000Z;23.567773;26.4478528;26.0305684
2019-01-14T23:55:30.000Z;23.60180367;26.4478528;26.0305684
2019-01-14T23:56:00.000Z;23.607593;26.484169;26.03679913
2019-01-14T23:56:30.000Z;23.54496967;26.484169;26.03679913
2019-01-14T23:57:00.000Z;23.548189;26.4729538;26.05388893
2019-01-14T23:57:30.000Z;23.593081;26.4729538;26.05388893
2019-01-14T23:58:00.000Z;23.5953475;26.521019;26.0747188
2019-01-14T23:58:30.000Z;23.58519433;26.521019;26.0747188
2019-01-14T23:59:00.000Z;23.575349;26.501259;26.09554733
