sep=;
Time;Surface Temp;Air Temp;Dewpoint;Supply;Return
2019-01-14T19:25:30.000Z;25.57000167;27.35434033;22.78228733;26.48734967;29.48825533
2019-01-14T19:26:00.000Z;25.54333967;27.35434033;22.76839933;26.45920267;29.608779
2019-01-14T19:26:30.000Z;25.589991;27.3619065;22.7731195;26.4318025;29.6713965
2019-01-14T19:27:00.000Z;25.563339;27.35256;22.76734033;26.444391;30.32639
2019-01-14T19:27:30.000Z;25.58333767;27.35434033;22.75891167;26.453272;29.502151
2019-01-14T19:28:00.000Z;25.510004;27.368582;22.760536;26.431818;29.0046635
2019-01-14T19:28:30.000Z;25.53666633;27.339209;22.740321;26.417709;30.404749
2019-01-14T19:29:00.000Z;25.49666767;27.339209;22.74506433;26.46957833;28.85879933
2019-01-14T19:29:30.000Z;25.49666767;27.33475833;22.740985;26.42513433;27.74465367
2019-01-14T19:30:00.000Z;25.490015;27.3458845;22.7518465;26.4451235;27.7993415
2019-01-14T19:30:30.000Z;25.503341;27.32585733;22.74880867;26.42809467;27.824081
2019-01-14T19:31:00.000Z;25.50999367;27.28402133;22.72379333;26.42958;27.79858867
2019-01-14T19:31:30.000Z;25.510004;27.2898065;22.731863;26.4473515;27.8938235
2019-01-14T19:32:00.000Z;25.54333967;27.29203167;22.731757;26.42512433;27.83457867
2019-01-14T19:32:30.000Z;25.516667;27.30182333;22.736817;26.453272;27.80310533
2019-01-14T19:33:00.000Z;25.490015;27.312506;22.7402585;26.3918095;27.8375795
2019-01-14T19:33:30.000Z;25.51001433;27.30716467;22.73316867;26.40587833;27.77911833
2019-01-14T19:34:00.000Z;25.43667033;27.311615;22.73096833;26.39256233;27.82408067
2019-01-14T19:34:30.000Z;25.490015;27.31606533;22.73306533;26.39403733;27.85106833
2019-01-14T19:35:00.000Z;25.520014;27.3191815;22.74043;26.436243;27.806086
2019-01-14T19:35:30.000Z;25.47666833;27.287581;22.71313833;26.40438267;27.81208767
2019-01-14T19:36:00.000Z;25.52334033;27.26532867;22.71254967;26.41475867;27.82558633
2019-01-14T19:36:30.000Z;25.570002;27.2898065;22.723276;26.4206795;27.8308355
2019-01-14T19:37:00.000Z;25.563339;27.29826367;22.72919233;26.402918;27.83608467
2019-01-14T19:37:30.000Z;25.53666633;27.28313067;22.70685667;26.389602;27.79411233
2019-01-14T19:38:00.000Z;25.510004;27.2898065;22.7118765;26.367395;27.806086
2019-01-14T19:38:30.000Z;25.55666567;27.28758133;22.711819;26.38071133;27.806096
2019-01-14T19:39:00.000Z;25.516667;27.29203167;22.71369633;26.40142267;27.828567
2019-01-14T19:39:30.000Z;25.52334033;27.297373;22.713458;26.38219633;27.81358267
2019-01-14T19:40:00.000Z;25.529993;27.304494;22.7174735;26.3651675;27.871317
2019-01-14T19:40:30.000Z;25.52334033;27.321407;22.72620833;26.39404733;27.82708167
2019-01-14T19:41:00.000Z;25.50999367;27.30627367;22.711475;26.38367133;27.82259567
2019-01-14T19:41:30.000Z;25.460001;27.304494;22.703909;26.3851565;27.7813815
2019-01-14T19:42:00.000Z;25.53666633;27.33030767;22.732824;26.40734333;27.83607433
2019-01-14T19:42:30.000Z;25.503341;27.31695633;22.713524;26.367385;27.83008267
2019-01-14T19:43:00.000Z;25.510004;27.312506;22.7146295;26.36294;27.826319
2019-01-14T19:43:30.000Z;25.53666633;27.297373;22.69559467;26.36294;27.83457867
2019-01-14T19:44:00.000Z;25.47000567;27.27422967;22.68910867;26.37330567;27.836074
2019-01-14T19:44:30.000Z;25.516667;27.26087833;22.67323133;26.36146467;27.83158833
2019-01-14T19:45:00.000Z;25.559992;27.2697795;22.6826045;26.3540595;27.8488255
2019-01-14T19:45:30.000Z;25.516667;27.28313067;22.68867067;26.37922567;27.86008133
2019-01-14T19:46:00.000Z;25.503341;27.27868033;22.68690633;26.34516867;27.86008133
2019-01-14T19:46:30.000Z;25.510004;27.2617685;22.673706;26.347406;27.891581
2019-01-14T19:47:00.000Z;25.48334167;27.27868033;22.68878033;26.361475;27.89607167
2019-01-14T19:47:30.000Z;25.53666633;27.27868033;22.68437;26.361465;27.87206433
2019-01-14T19:48:00.000Z;25.47666833;27.27868033;22.67951833;26.34813867;27.85556467
2019-01-14T19:48:30.000Z;25.490015;27.296482;22.6930235;26.3318575;27.889322
2019-01-14T19:49:00.000Z;25.503341;27.29203167;22.691206;26.355524;27.91409767
